order_id,item_id,item,quantity,price,total_item,service_fee,order_id_software
17304,20,Charles Wells,3,8.3,24.9,0.0,738550858
17304,14,Patatas fritas L,1,4.5,4.5,0.0,738550858
17302,2,Kahuna Burger,3,8.1,24.3,0.0,95842
17302,19,Patatas fritas Grandes,1,4.5,4.5,0.0,95842
17301,12,Sweet Home Alicante,1,11.7,11.7,0.0,61D12
17301,29,Salsa X,1,1.5,1.5,0.0,61D12
17301,6,Ned Kelly,1,10.1,10.1,0.0,61D12
17301,19,Patatas fritas Grandes,1,3.5,3.5,0.0,61D12
17300,19,Patatas fritas Grandes,1,4.5,4.5,0.0,E833A
17300,2,Kahuna Burger,1,8.1,8.1,0.0,E833A
17299,19,Patatas fritas Grandes,1,4.5,4.5,0.0,26BB6
17299,25,Sweet Home Madrid,2,12.7,25.4,0.0,26BB6
17296,31,Monchi Meal (Para 2),1,23.8,23.8,0.0,134273570
17298,19,Patatas fritas Grandes,1,3.5,3.5,0.0,7C906
17298,2,Kahuna Burger,1,7.7,7.7,0.0,7C906
17297,19,Patatas fritas Grandes,1,4.5,4.5,0.0,E96D8
17297,2,Kahuna Burger,2,8.1,16.2,0.0,E96D8
17297,12,Sweet Home Alicante,1,12.3,12.3,0.0,E96D8
17295,82,Combo Duo (Para 2),1,26.8,26.8,0.0,A1PJBBYX
17294,34,Burger La Uno Basic,1,12.6,12.6,0.0,CF0B1
17294,46,Tequeños (4 Uds.),2,5.9,11.8,0.0,CF0B1
17294,41,Burger La Caprichosa,2,10.9,21.8,0.0,CF0B1
17294,33,Patatas Fritas,1,2.5,2.5,0.0,CF0B1
17294,93,Combo Para Ti,1,15.3,15.3,0.0,CF0B1
17293,12,Sweet Home Alicante,2,12.3,24.6,0.0,738553449
17293,14,Patatas fritas L,1,4.5,4.5,0.0,738553449
17293,2,Kahuna Burger,1,8.1,8.1,0.0,738553449
17292,2,Kahuna Burger,1,8.1,8.1,0.0,738554275
17291,115,La Muérgana,1,13.4,13.4,0.0,738555575
17291,147,Los provocativos,1,9.5,9.5,0.0,738555575
17291,69,Rabiosa,1,13.2,13.2,0.0,738555575
17291,128,La Uno,1,13.6,13.6,0.0,738555575
17291,142,Perla Negra,1,13.9,13.9,0.0,738555575
17290,20,Charles Wells,3,8.3,24.9,0.0,C9DD4
17290,3,Sweet Home Sanvi,2,12.3,24.6,0.0,C9DD4
17290,19,Patatas fritas Grandes,2,4.5,9.0,0.0,C9DD4
17289,34,Burger La Uno Basic,5,12.6,63.0,0.0,A8EYL9GG
17289,33,Patatas Fritas,5,2.5,12.5,0.0,A8EYL9GG
17287,2,Kahuna Burger,1,8.1,8.1,0.0,738561070
17287,23,Patatas fritas S,1,2.5,2.5,0.0,738561070
17286,19,Patatas fritas Grandes,1,4.5,4.5,0.0,3BBB7
17286,3,Sweet Home Sanvi,4,12.3,49.2,0.0,3BBB7
17285,71,Agua,1,1.0,1.0,0.0,738561640
17284,20,Charles Wells,2,8.3,16.6,0.0,738560367
17283,29,Salsa X,1,1.5,1.5,0.0,5AF96
17283,5,Tequeños,1,6.4,6.4,0.0,5AF96
17283,8,Salsa Sweet-Umbrella,1,1.5,1.5,0.0,5AF96
17283,68,Boniato frito pequeño,1,3.5,3.5,0.0,5AF96
17283,2,Kahuna Burger,1,8.1,8.1,0.0,5AF96
17283,20,Charles Wells,1,8.3,8.3,0.0,5AF96
17282,12,Sweet Home Alicante,2,12.3,24.6,0.0,738561420
17281,55,El Pelirojo Jimmy,1,9.7,9.7,0.0,89CFE
17281,127,Roooaaarrr,1,12.9,12.9,0.0,89CFE
17281,1,Patatas fritas Pequeñas,1,2.0,2.0,0.0,89CFE
17281,42,Coca-Cola Sabor Original lata 330ml.,1,1.9,1.9,0.0,89CFE
17280,2,Kahuna Burger,2,7.7,15.4,0.0,22650
17280,11,Alitas,3,7.2,21.6,0.0,22650
17280,12,Sweet Home Alicante,1,11.7,11.7,0.0,22650
17278,20,Charles Wells,1,8.3,8.3,0.0,A0185
17278,12,Sweet Home Alicante,1,12.3,12.3,0.0,A0185
17278,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,A0185
17278,68,Boniato frito pequeño,1,3.5,3.5,0.0,A0185
17277,93,Combo Para Ti,2,16.3,32.6,0.0,55379
17275,2,Kahuna Burger,1,7.7,7.7,0.0,53694
17275,1,Patatas fritas Pequeñas,1,2.0,2.0,0.0,53694
17274,28,Cheesecake de Oreo,1,5.9,5.9,0.0,DB593
17274,68,Boniato frito pequeño,1,3.5,3.5,0.0,DB593
17274,16,Oklahoma Umbrella,1,7.5,7.5,0.0,DB593
17273,16,Oklahoma Umbrella,1,7.5,7.5,0.0,DB6AD
17273,5,Tequeños,1,6.4,6.4,0.0,DB6AD
17273,19,Patatas fritas Grandes,1,4.5,4.5,0.0,DB6AD
17273,20,Charles Wells,1,8.3,8.3,0.0,DB6AD
17273,4,Chicken Tenders,1,7.6,7.6,0.0,DB6AD
17273,6,Ned Kelly,2,10.9,21.8,0.0,DB6AD
17272,23,Patatas fritas S,2,2.5,5.0,0.0,738572431
17272,12,Sweet Home Alicante,2,12.3,24.6,0.0,738572431
17271,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,D92EF
17271,19,Patatas fritas Grandes,1,4.5,4.5,0.0,D92EF
17271,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,D92EF
17271,4,Chicken Tenders,1,7.6,7.6,0.0,D92EF
17270,23,Patatas fritas S,1,2.5,2.5,0.0,738578587
17269,23,Patatas fritas S,1,2.5,2.5,0.0,738578093
17269,12,Sweet Home Alicante,1,12.3,12.3,0.0,738578093
17269,28,Cheesecake de Oreo,1,5.9,5.9,0.0,738578093
17268,25,Sweet Home Madrid,2,12.7,25.4,0.0,07E88
17267,12,Sweet Home Alicante,3,12.3,36.9,0.0,59C36
17267,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,59C36
17266,19,Patatas fritas Grandes,1,4.5,4.5,0.0,98867
17266,2,Kahuna Burger,1,8.5,8.5,0.0,98867
17266,42,Coca-Cola Sabor Original lata 330ml.,1,1.9,1.9,0.0,98867
17265,25,Sweet Home Madrid,2,12.7,25.4,0.0,109EE
17265,1,Patatas fritas Pequeñas,2,2.5,5.0,0.0,109EE
17264,2,Kahuna Burger,2,7.7,15.4,0.0,59E1D
17264,19,Patatas fritas Grandes,1,3.5,3.5,0.0,59E1D
17264,5,Tequeños,1,5.9,5.9,0.0,59E1D
17263,116,La catira,1,8.0,8.0,0.0,24D20
17263,60,Hamburguesa La Uno,1,14.6,14.6,0.0,24D20
17263,63,Hamburguesa Beety Miranda,1,12.7,12.7,0.0,24D20
17262,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,1AB5B
17262,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,1AB5B
17262,20,Charles Wells,1,8.3,8.3,0.0,1AB5B
17262,68,Boniato frito pequeño,1,3.5,3.5,0.0,1AB5B
17261,29,Salsa X,1,1.5,1.5,0.0,A8C7E
17261,24,Slim Combo (Para 1),1,11.9,11.9,0.0,A8C7E
17260,19,Patatas fritas Grandes,1,4.5,4.5,0.0,134281820
17260,16,Oklahoma Umbrella,1,7.5,7.5,0.0,134281820
17260,17,El Honesto Mike,1,12.7,12.7,0.0,134281820
17259,2,Kahuna Burger,1,8.1,8.1,0.0,738592147
17259,29,Salsa X,1,1.5,1.5,0.0,738592147
17259,23,Patatas fritas S,1,2.5,2.5,0.0,738592147
17257,52,Salsa Spicy,1,1.5,1.5,0.0,F97C9
17257,11,Alitas,1,7.2,7.2,0.0,F97C9
17257,79,Salsa Mayo Pepper,1,1.5,1.5,0.0,F97C9
17257,7,Zima Blue,1,11.7,11.7,0.0,F97C9
17257,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,F97C9
17256,25,Sweet Home Madrid,2,12.7,25.4,0.0,2BE81
17255,2,Kahuna Burger,1,8.1,8.1,0.0,738613935
17255,112,Coca-cola Zero,1,1.9,1.9,0.0,738613935
17254,111,Nestea,1,1.9,1.9,0.0,738614021
17254,71,Agua,1,1.0,1.0,0.0,738614021
17254,9,El honesto Mike,1,12.3,12.3,0.0,738614021
17253,51,Hamburguesa Perla Negra,1,14.3,14.3,0.0,BAT5KUW9
17253,69,Rabiosa,1,14.2,14.2,0.0,BAT5KUW9
17252,24,Slim Combo (Para 1),1,11.9,11.9,0.0,738614433
17251,61,Teque Nutella,1,3.2,3.2,0.0,B1EYTLW3
17251,60,Hamburguesa La Uno,1,14.6,14.6,0.0,B1EYTLW3
17250,9,El honesto Mike,2,12.3,24.6,0.0,738614531
17249,13,Combo Para Compartir,1,30.6,30.6,0.0,ANADGU9F
17248,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,274BB
17248,7,Zima Blue,1,11.7,11.7,0.0,274BB
17248,17,El Honesto Mike,1,12.3,12.3,0.0,274BB
17247,38,Boniato frito grande,1,6.9,6.9,0.0,738842815
17247,14,Patatas fritas L,1,4.5,4.5,0.0,738842815
17247,6,Ned Kelly,2,10.9,21.8,0.0,738842815
17247,2,Kahuna Burger,3,8.1,16.2,0.0,738842815
17247,5,Tequeños,1,6.4,6.4,0.0,738842815
17246,83,Nachos Anaya,1,12.2,12.2,0.0,B5QFJHWH
17246,63,Hamburguesa Beety Miranda,1,12.7,12.7,0.0,B5QFJHWH
17244,25,Sweet Home Madrid,1,12.7,12.7,0.0,087B2
17244,6,Ned Kelly,1,11.4,11.4,0.0,087B2
17244,19,Patatas fritas Grandes,1,4.5,4.5,0.0,087B2
17241,78,Agua (330 Ml.),1,1.0,1.0,0.0,9C7CD
17241,24,Slim Combo (Para 1),1,11.9,11.9,0.0,9C7CD
17240,82,Combo Duo (Para 2),1,26.8,26.8,0.0,BPSCJAHC
17240,64,Chicken tenders,1,7.7,7.7,0.0,BPSCJAHC
17240,5,Tequeños,1,9.9,9.9,0.0,BPSCJAHC
17238,23,Patatas fritas S,1,2.5,2.5,0.0,738845789
17238,2,Kahuna Burger,1,8.1,8.1,0.0,738845789
17237,24,Slim Combo (Para 1),1,11.9,11.9,0.0,F2AB0
17236,75,Hamburguesa Mango Vice,1,14.5,14.5,0.0,BZPSHNY8
17235,60,Hamburguesa La Uno,1,14.6,14.6,0.0,BMQ9YL1C
17235,104,Alitas Kentucky (5 und),1,8.9,8.9,0.0,BMQ9YL1C
17233,20,Charles Wells,1,7.7,7.7,0.0,1C5A0
17233,2,Kahuna Burger,1,7.7,7.7,0.0,1C5A0
17233,19,Patatas fritas Grandes,1,3.5,3.5,0.0,1C5A0
17232,20,Charles Wells,1,7.7,7.7,0.0,B872F
17232,29,Salsa X,1,1.5,1.5,0.0,B872F
17232,43,Salsa Mayo Trufa,1,1.5,1.5,0.0,B872F
17232,6,Ned Kelly,1,10.1,10.1,0.0,B872F
17232,19,Patatas fritas Grandes,1,3.5,3.5,0.0,B872F
17226,24,Slim Combo (Para 1),1,11.9,11.9,0.0,134293716
17231,34,Burger La Uno Basic,1,12.6,12.6,0.0,2E332
17231,65,Burger La Riki,1,10.9,10.9,0.0,2E332
17230,20,Charles Wells,1,8.3,8.3,0.0,738849677
17230,11,Alitas,1,7.2,7.2,0.0,738849677
17230,23,Patatas fritas S,1,2.5,2.5,0.0,738849677
17229,38,Boniato frito grande,1,6.9,6.9,0.0,738854246
17229,14,Patatas fritas L,1,4.5,4.5,0.0,738854246
17229,9,El honesto Mike,1,12.3,12.3,0.0,738854246
17229,2,Kahuna Burger,1,8.1,8.1,0.0,738854246
17229,10,BBQ-Bourbon,1,1.5,1.5,0.0,738854246
17225,12,Sweet Home Alicante,1,11.7,11.7,0.0,91027
17225,74,Nestea Té Negro Limón lata 330ml.,3,1.9,5.7,0.0,91027
17225,19,Patatas fritas Grandes,1,3.5,3.5,0.0,91027
17225,2,Kahuna Burger,2,7.7,15.4,0.0,91027
17225,6,Ned Kelly,1,10.1,10.1,0.0,91027
17224,5,Tequeños,1,9.9,9.9,0.0,BLJB2DJA
17224,60,Hamburguesa La Uno,1,14.6,14.6,0.0,BLJB2DJA
17224,85,Arepa isleña,1,9.4,9.4,0.0,BLJB2DJA
17223,36,Coca-Cola Zero Azúcar lata 330ml.,1,1.9,1.9,0.0,BLFLWMSM
17223,86,Arepa la rumbera remix,1,7.7,7.7,0.0,BLFLWMSM
17222,24,Slim Combo (Para 1),1,11.9,11.9,0.0,134296405
17215,25,Sweet Home Madrid,1,12.7,12.7,0.0,134297147
17219,2,Kahuna Burger,1,8.1,8.1,0.0,D46C3
17219,19,Patatas fritas Grandes,1,4.5,4.5,0.0,D46C3
17219,16,Oklahoma Umbrella,1,7.5,7.5,0.0,D46C3
17218,16,Oklahoma Umbrella,1,7.5,7.5,0.0,20533
17218,19,Patatas fritas Grandes,1,4.5,4.5,0.0,20533
17218,2,Kahuna Burger,1,8.5,8.5,0.0,20533
17216,51,Hamburguesa Perla Negra,1,14.3,14.3,0.0,BJRWRBPS
17216,113,Hamburguesa La Dos,2,15.7,31.4,0.0,BJRWRBPS
17216,83,Nachos Anaya,1,12.2,12.2,0.0,BJRWRBPS
17216,94,Gofre,1,5.5,5.5,0.0,BJRWRBPS
17216,104,Alitas Kentucky (5 und),1,8.9,8.9,0.0,BJRWRBPS
17216,69,Rabiosa,1,14.2,14.2,0.0,BJRWRBPS
17216,61,Teque Nutella,1,3.2,3.2,0.0,BJRWRBPS
17216,140,Provocativos,1,10.2,10.2,0.0,BJRWRBPS
17216,59,Tequemix,1,9.9,9.9,0.0,BJRWRBPS
17214,31,Monchi Meal (Para 2),1,23.8,23.8,0.0,134299167
17212,25,Sweet Home Madrid,1,12.7,12.7,0.0,E5601
17212,68,Boniato frito pequeño,1,3.5,3.5,0.0,E5601
17212,19,Patatas fritas Grandes,2,4.5,9.0,0.0,E5601
17209,138,Arepa la pelúa,1,8.5,8.5,0.0,BXQ1ALTT
17209,86,Arepa la rumbera remix,1,7.7,7.7,0.0,BXQ1ALTT
17206,19,Patatas fritas Grandes,1,3.5,3.5,0.0,99FEA
17206,20,Charles Wells,1,7.7,7.7,0.0,99FEA
17205,7,Zima Blue,1,11.7,11.7,0.0,BB3E6
17204,19,Patatas fritas Grandes,1,3.5,3.5,0.0,9E3D3
17204,20,Charles Wells,1,7.7,7.7,0.0,9E3D3
17202,12,Sweet Home Alicante,1,11.7,11.7,0.0,978C7
17202,19,Patatas fritas Grandes,1,3.5,3.5,0.0,978C7
17202,42,Coca-Cola Sabor Original lata 330ml.,1,1.9,1.9,0.0,978C7
17200,20,Charles Wells,1,8.3,8.3,0.0,F6EDC
17200,24,Slim Combo (Para 1),1,11.9,11.9,0.0,F6EDC
17199,30,Slim Combo (para 1),2,11.9,23.8,0.0,56A9A
17198,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,8238C
17198,3,Sweet Home Sanvi,1,12.3,12.3,0.0,8238C
17196,50,Hamburguesa La Caprichosa,1,12.9,12.9,0.0,BGQCHGAN
17195,36,Coca-Cola Zero Azúcar lata 330ml.,1,1.9,1.9,0.0,BMJ8YLMT
17195,84,Combo Ego (para 1),1,13.4,13.4,0.0,BMJ8YLMT
17194,127,Roooaaarrr,1,12.9,12.9,0.0,10D7D
17194,7,Zima Blue,1,11.7,11.7,0.0,10D7D
17192,109,Hamburguesa La Muergana,1,14.5,14.5,0.0,CDDD3
17191,31,Monchi Meal (Para 2),1,23.8,23.8,0.0,D1A0B
17190,1,Patatas fritas Pequeñas,1,2.0,2.0,0.0,D3CAF
17190,12,Sweet Home Alicante,2,11.7,23.4,0.0,D3CAF
17190,19,Patatas fritas Grandes,1,3.5,3.5,0.0,D3CAF
17188,63,Hamburguesa Beety Miranda,1,12.7,12.7,0.0,BVZUFYVA
17188,110,Hamburguesa La Inglesa,1,12.3,12.3,0.0,BVZUFYVA
17187,19,Patatas fritas Grandes,1,3.5,3.5,0.0,C7FE8
17187,12,Sweet Home Alicante,1,11.7,11.7,0.0,C7FE8
17185,23,Patatas fritas S,1,2.5,2.5,0.0,739028975
17185,14,Patatas fritas L,3,4.5,13.5,0.0,739028975
17185,3,Sweet Home Sanvi,4,12.3,12.3,0.0,739028975
17185,2,Kahuna Burger,1,8.1,8.1,0.0,739028975
17184,23,Patatas fritas S,1,2.5,2.5,0.0,739028521
17184,37,Tarta Marquesa de Nutella,1,4.9,4.9,0.0,739028521
17184,68,Boniato frito pequeño,1,3.5,3.5,0.0,739028521
17184,12,Sweet Home Alicante,1,12.3,12.3,0.0,739028521
17184,20,Charles Wells,1,8.3,8.3,0.0,739028521
17182,2,Kahuna Burger,1,7.7,7.7,0.0,C674C
17182,20,Charles Wells,1,7.7,7.7,0.0,C674C
17182,1,Patatas fritas Pequeñas,1,2.0,2.0,0.0,C674C
17178,19,Patatas fritas Grandes,1,4.5,4.5,0.0,331EE
17178,12,Sweet Home Alicante,2,12.3,24.6,0.0,331EE
17176,20,Charles Wells,1,8.3,8.3,0.0,EE394
17176,19,Patatas fritas Grandes,1,4.5,4.5,0.0,EE394
17176,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,EE394
17174,20,Charles Wells,1,8.3,8.3,0.0,738945242
17174,16,Oklahoma Umbrella,1,7.5,7.5,0.0,738945242
17173,13,Combo Para Compartir,2,30.6,61.2,0.0,ARF1J59F
17172,106,Pack de 12 Tequeños,1,17.8,17.8,0.0,BZLWYKCV
17172,105,Hamburguesa La Vegana,1,14.5,14.5,0.0,BZLWYKCV
17171,113,Hamburguesa La Dos,2,15.7,31.4,0.0,BDHE5J9J
17171,51,Hamburguesa Perla Negra,2,14.3,28.6,0.0,BDHE5J9J
17170,109,Hamburguesa La Muergana,1,14.5,14.5,0.0,CD8E5
17170,51,Hamburguesa Perla Negra,1,14.3,14.3,0.0,CD8E5
17170,83,Nachos Anaya,1,12.2,12.2,0.0,CD8E5
17169,5,Tequeños,1,9.9,9.9,0.0,BSPYLMR9
17169,60,Hamburguesa La Uno,1,14.6,14.6,0.0,BSPYLMR9
17169,86,Arepa la rumbera remix,1,7.7,7.7,0.0,BSPYLMR9
17168,12,Sweet Home Alicante,1,11.7,11.7,0.0,64268
17168,1,Patatas fritas Pequeñas,1,2.0,2.0,0.0,64268
17168,19,Patatas fritas Grandes,1,3.5,3.5,0.0,64268
17168,20,Charles Wells,1,7.7,7.7,0.0,64268
17166,24,Slim Combo (Para 1),1,11.9,11.9,0.0,739048924
17165,12,Sweet Home Alicante,1,11.7,11.7,0.0,FC325
17165,1,Patatas fritas Pequeñas,1,2.0,2.0,0.0,FC325
17163,127,Roooaaarrr,1,12.9,12.9,0.0,739055427
17163,14,Patatas fritas L,1,4.5,4.5,0.0,739055427
17162,55,El Pelirojo Jimmy,2,10.7,10.7,0.0,739058437
17162,14,Patatas fritas L,1,4.5,4.5,0.0,739058437
17161,84,Combo Ego (para 1),2,13.4,26.8,0.0,BXVWC5PN
17159,51,Hamburguesa Perla Negra,2,14.3,28.6,0.0,BAXTDTF1
17155,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,134315919
17155,25,Sweet Home Madrid,1,12.7,12.7,0.0,134315919
17156,4,Chicken Tenders,1,7.6,7.6,0.0,E9B06
17156,2,Kahuna Burger,1,8.1,8.1,0.0,E9B06
17156,19,Patatas fritas Grandes,1,4.5,4.5,0.0,E9B06
17156,42,Coca-Cola Sabor Original lata 330ml.,1,1.9,1.9,0.0,E9B06
17154,55,El Pelirojo Jimmy,1,9.7,9.7,0.0,182D8
17154,20,Charles Wells,1,7.7,7.7,0.0,182D8
17154,1,Patatas fritas Pequeñas,2,2.0,4.0,0.0,182D8
17153,51,Hamburguesa Perla Negra,1,14.3,14.3,0.0,BLYTVDTW
17152,19,Patatas fritas Grandes,1,3.5,3.5,0.0,CBB3D
17152,12,Sweet Home Alicante,2,11.7,23.4,0.0,CBB3D
17151,82,Combo Duo (Para 2),1,26.8,26.8,0.0,B15M2MMH
17150,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,F0B4A
17150,7,Zima Blue,1,12.2,12.2,0.0,F0B4A
17149,3,Sweet Home Sanvi,1,12.3,12.3,0.0,4F026
17149,19,Patatas fritas Grandes,1,4.5,4.5,0.0,4F026
17148,84,Combo Ego (para 1),3,13.4,40.2,0.0,DCFE0
17148,64,Chicken tenders,1,7.7,7.7,0.0,DCFE0
17147,1,Patatas fritas Pequeñas,1,2.0,2.0,0.0,F3373
17147,12,Sweet Home Alicante,1,11.7,11.7,0.0,F3373
17146,43,Salsa Mayo Trufa,1,1.5,1.5,0.0,0AE52
17146,16,Oklahoma Umbrella,1,7.5,7.5,0.0,0AE52
17146,3,Sweet Home Sanvi,1,12.3,12.3,0.0,0AE52
17145,23,Patatas fritas S,4,2.5,5.0,0.0,739055417
17145,55,El Pelirojo Jimmy,2,10.7,21.4,0.0,739055417
17145,20,Charles Wells,2,8.3,8.3,0.0,739055417
17145,2,Kahuna Burger,1,8.1,8.1,0.0,739055417
17145,7,Zima Blue,1,11.7,11.7,0.0,739055417
17145,3,Sweet Home Sanvi,2,12.3,24.6,0.0,739055417
17145,11,Alitas,2,7.2,7.2,0.0,739055417
17144,110,Hamburguesa La Inglesa,1,12.3,12.3,0.0,A8F11
17144,49,Hamburguesa El Zar,1,14.9,14.9,0.0,A8F11
17144,42,Coca-Cola Sabor Original lata 330ml.,1,1.9,1.9,0.0,A8F11
17144,36,Coca-Cola Zero Azúcar lata 330ml.,1,1.9,1.9,0.0,A8F11
17142,2,Kahuna Burger,2,8.1,16.2,0.0,9C25E
17142,19,Patatas fritas Grandes,1,4.5,4.5,0.0,9C25E
17142,54,Sweet Home Benidorm,1,12.3,12.3,0.0,9C25E
17142,68,Boniato frito pequeño,1,3.5,3.5,0.0,9C25E
17142,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,9C25E
17141,24,Slim Combo (Para 1),1,11.9,11.9,0.0,134320190
17140,2,Kahuna Burger,2,8.1,8.1,0.0,739074624
17140,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,739074624
17140,5,Tequeños,1,6.4,6.4,0.0,739074624
17139,43,Salsa Mayo Trufa,2,1.5,3.0,0.0,D121A
17139,12,Sweet Home Alicante,2,12.3,24.6,0.0,D121A
17139,19,Patatas fritas Grandes,1,4.5,4.5,0.0,D121A
17138,60,Hamburguesa La Uno,1,14.6,14.6,0.0,BLZ11NJZ
17136,12,Sweet Home Alicante,1,12.3,12.3,0.0,739076692
17136,7,Zima Blue,1,11.7,11.7,0.0,739076692
17137,69,Rabiosa,1,14.2,14.2,0.0,083C2
17135,19,Patatas fritas Grandes,1,3.5,3.5,0.0,8E3FF
17135,12,Sweet Home Alicante,1,11.7,11.7,0.0,8E3FF
17135,20,Charles Wells,1,7.7,7.7,0.0,8E3FF
17135,2,Kahuna Burger,1,7.7,7.7,0.0,8E3FF
17135,7,Zima Blue,1,11.0,11.0,0.0,8E3FF
17133,32,Monchi Meal Combo (Para 2),1,23.8,23.8,0.0,739076068
17133,7,Zima Blue,1,11.7,11.7,0.0,739076068
17134,12,Sweet Home Alicante,2,12.3,24.6,0.0,D1EDB
17132,14,Patatas fritas L,1,4.5,4.5,0.0,739081183
17132,20,Charles Wells,3,8.3,24.9,0.0,739081183
17130,14,Patatas fritas L,1,4.5,4.5,0.0,739080201
17130,2,Kahuna Burger,1,8.1,8.1,0.0,739080201
17130,20,Charles Wells,1,8.3,8.3,0.0,739080201
17127,127,Roooaaarrr,1,12.9,12.9,0.0,FB33F
17127,55,El Pelirojo Jimmy,3,9.7,29.1,0.0,FB33F
17127,19,Patatas fritas Grandes,2,3.5,7.0,0.0,FB33F
17127,12,Sweet Home Alicante,1,11.7,11.7,0.0,FB33F
17127,5,Tequeños,2,5.9,11.8,0.0,FB33F
17127,2,Kahuna Burger,1,7.7,7.7,0.0,FB33F
17127,20,Charles Wells,2,7.7,15.4,0.0,FB33F
17126,34,Burger La Uno Basic,4,12.6,50.4,0.0,EA780
17125,3,Sweet Home Sanvi,1,12.3,12.3,0.0,739087654
17125,14,Patatas fritas L,1,4.5,4.5,0.0,739087654
17125,5,Tequeños,1,6.4,6.4,0.0,739087654
17125,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,739087654
17124,19,Patatas fritas Grandes,1,4.5,4.5,0.0,57E0F
17124,5,Tequeños,1,6.4,6.4,0.0,57E0F
17124,12,Sweet Home Alicante,1,12.3,12.3,0.0,57E0F
17124,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,57E0F
17123,3,Sweet Home Sanvi,5,12.3,61.5,0.0,8D3E3
17123,19,Patatas fritas Grandes,3,4.5,13.5,0.0,8D3E3
17123,2,Kahuna Burger,1,8.1,8.1,0.0,8D3E3
17123,5,Tequeños,1,6.4,6.4,0.0,8D3E3
17123,1,Patatas fritas Pequeñas,2,2.5,5.0,0.0,8D3E3
17122,45,Burger La Zar Basic,3,12.9,38.7,0.0,ATRLSPWL
17122,41,Burger La Caprichosa,1,10.9,10.9,0.0,ATRLSPWL
17122,40,Chicken Tenders (7 Uds.),1,7.2,7.2,0.0,ATRLSPWL
17122,77,Marquesa de Nutella,1,5.9,5.9,0.0,ATRLSPWL
17122,53,Boniato Frito,6,3.5,21.0,0.0,ATRLSPWL
17122,44,Burger Perla Negra,3,12.5,37.5,0.0,ATRLSPWL
17122,35,Burger Cheesebacon,1,10.9,10.9,0.0,ATRLSPWL
17122,65,Burger La Riki,1,10.9,10.9,0.0,ATRLSPWL
17122,33,Patatas Fritas,1,2.5,2.5,0.0,ATRLSPWL
17122,48,Cheescake de Oreo,1,5.9,5.9,0.0,ATRLSPWL
17121,20,Charles Wells,1,7.7,7.7,0.0,492CD
17121,12,Sweet Home Alicante,2,11.7,23.4,0.0,492CD
17120,36,Coca-Cola Zero Azúcar lata 330ml.,1,1.9,1.9,0.0,BB71LUB8
17120,61,Teque Nutella,1,3.2,3.2,0.0,BB71LUB8
17120,60,Hamburguesa La Uno,1,14.6,14.6,0.0,BB71LUB8
17117,113,Hamburguesa La Dos,1,15.7,15.7,0.0,BLELZLHR
17117,69,Rabiosa,2,14.2,28.4,0.0,BLELZLHR
17117,60,Hamburguesa La Uno,1,14.6,14.6,0.0,BLELZLHR
17117,88,Hamburguesa cheesebacon,1,12.5,12.5,0.0,BLELZLHR
17117,75,Hamburguesa Mango Vice,1,14.5,14.5,0.0,BLELZLHR
17115,5,Tequeños,1,5.9,5.9,0.0,6D93D
17115,11,Alitas,1,7.2,7.2,0.0,6D93D
17115,12,Sweet Home Alicante,1,11.7,11.7,0.0,6D93D
17115,1,Patatas fritas Pequeñas,1,2.0,2.0,0.0,6D93D
17114,12,Sweet Home Alicante,1,12.3,12.3,0.0,C1683
17114,4,Chicken Tenders,1,7.6,7.6,0.0,C1683
17114,2,Kahuna Burger,1,8.1,8.1,0.0,C1683
17114,19,Patatas fritas Grandes,1,4.5,4.5,0.0,C1683
17113,31,Monchi Meal (Para 2),1,23.8,23.8,0.0,93007
17109,8,Salsa Sweet-Umbrella,1,1.5,1.5,0.0,C17AD
17109,17,El Honesto Mike,1,12.3,12.3,0.0,C17AD
17109,20,Charles Wells,1,8.3,8.3,0.0,C17AD
17108,7,Zima Blue,1,11.7,11.7,0.0,739095235
17108,12,Sweet Home Alicante,1,12.3,12.3,0.0,739095235
17108,68,Boniato frito pequeño,1,3.5,3.5,0.0,739095235
17108,23,Patatas fritas S,1,2.5,2.5,0.0,739095235
17107,6,Ned Kelly,1,11.4,11.4,0.0,20410
17107,5,Tequeños,1,6.4,6.4,0.0,20410
17107,7,Zima Blue,1,12.2,12.2,0.0,20410
17107,16,Oklahoma Umbrella,1,7.5,7.5,0.0,20410
17107,19,Patatas fritas Grandes,1,4.5,4.5,0.0,20410
17107,4,Chicken Tenders,1,7.6,7.6,0.0,20410
