createdtime,createdtimeutc,location,orderid,channel,payment,paymentamount,subtotal,vat,productnames,itemprice,itemquantities,discounttotal
2023-02-01 20:45:40+0100,2023-02-01 19:45:40,Alicante - Periodista Rodolfo Salazar,155,Glovo,CARD,34.3,34.3,0.0,Tequemix,890,1,0.0
2023-02-01 20:34:41+0100,2023-02-01 19:34:41,Alicante - Bazan,92656,Uber Eats,ONLINE,15.2,15.2,1.38,Perla Negra,1330,1,0.0
2023-02-01 20:34:41+0100,2023-02-01 19:34:41,Alicante - Bazan,92656,Uber Eats,ONLINE,15.2,15.2,1.38,Nestea bote,190,1,0.0
2023-02-01 20:26:07+0100,2023-02-01 19:26:07,Alicante - Periodista Rodolfo Salazar,621,Glovo,CARD,15.0,15.0,0.0,Arepa Rumbera Remix,750,2,0.0
2023-02-01 20:18:14+0100,2023-02-01 19:18:14,Alicante - Bazan,AKGGCVLZ,Glovo,CARD,22.5,22.5,0.0,LA UNO,1360,1,0.0
2023-02-01 20:18:14+0100,2023-02-01 19:18:14,Alicante - Bazan,AKGGCVLZ,Glovo,CARD,22.5,22.5,0.0,Tequemix,890,1,0.0
2023-02-01 15:29:46+0100,2023-02-01 14:29:46,Alicante - Bazan,ACAHCXM1,Glovo,CARD,15.6,15.6,0.0,LA UNO,1360,1,0.0
2023-02-01 15:29:46+0100,2023-02-01 14:29:46,Alicante - Bazan,ACAHCXM1,Glovo,CARD,15.6,15.6,0.0,Guacamole,200,1,0.0
2023-02-01 14:37:44+0100,2023-02-01 13:37:44,Alicante - Periodista Rodolfo Salazar,E658C,Uber Eats,ONLINE,14.6,14.6,1.33,LA UNO,1360,1,0.0
2023-02-01 14:37:44+0100,2023-02-01 13:37:44,Alicante - Periodista Rodolfo Salazar,E658C,Uber Eats,ONLINE,14.6,14.6,1.33,Ranch (Servidas aparte),100,1,0.0
2023-02-01 14:30:25+0100,2023-02-01 13:30:25,Alicante - Periodista Rodolfo Salazar,863,Glovo,CARD,13.9,13.9,0.0,El Zar,1390,1,0.0
2023-02-01 14:00:41+0100,2023-02-01 13:00:41,Alicante - Periodista Rodolfo Salazar,656,Glovo,CARD,17.5,17.5,0.0,Tequenutellla PL,290,1,0.0
2023-02-01 14:00:41+0100,2023-02-01 13:00:41,Alicante - Periodista Rodolfo Salazar,656,Glovo,CARD,17.5,17.5,0.0,Cocacola bote,190,1,0.0
2023-02-01 14:00:41+0100,2023-02-01 13:00:41,Alicante - Periodista Rodolfo Salazar,656,Glovo,CARD,17.5,17.5,0.0,Beety Miranda,1170,1,0.0
2023-02-01 14:00:41+0100,2023-02-01 13:00:41,Alicante - Periodista Rodolfo Salazar,656,Glovo,CARD,17.5,17.5,0.0,Huevo Frito,100,1,0.0
2023-02-01 13:45:34+0100,2023-02-01 12:45:34,Alicante - Periodista Rodolfo Salazar,065,Glovo,CARD,23.1,23.1,0.0,Custom Burger,850,1,0.0
2023-02-01 13:45:34+0100,2023-02-01 12:45:34,Alicante - Periodista Rodolfo Salazar,065,Glovo,CARD,23.1,23.1,0.0,Queso Cheddar,100,1,0.0
2023-02-01 13:45:34+0100,2023-02-01 12:45:34,Alicante - Periodista Rodolfo Salazar,065,Glovo,CARD,23.1,23.1,0.0,Tomate,50,1,0.0
2023-02-01 13:45:34+0100,2023-02-01 12:45:34,Alicante - Periodista Rodolfo Salazar,065,Glovo,CARD,23.1,23.1,0.0,Cebolla Cruda,50,1,0.0
2023-02-01 13:45:34+0100,2023-02-01 12:45:34,Alicante - Periodista Rodolfo Salazar,065,Glovo,CARD,23.1,23.1,0.0,Andale,1260,1,0.0
2023-02-01 13:39:36+0100,2023-02-01 12:39:36,Alicante - Bazan,AZH5KY7L,Glovo,CARD,17.5,17.5,0.0,La Muergana,1350,1,0.0
2023-02-01 13:39:36+0100,2023-02-01 12:39:36,Alicante - Bazan,AZH5KY7L,Glovo,CARD,17.5,17.5,0.0,Mixto de patatas y boniato,150,1,0.0
2023-02-01 13:39:36+0100,2023-02-01 12:39:36,Alicante - Bazan,AZH5KY7L,Glovo,CARD,17.5,17.5,0.0,Disco de provolone,250,1,0.0
2023-02-01 13:38:44+0100,2023-02-01 12:38:44,Alicante - Bazan,A3JFPHEG,Glovo,CARD,29.8,29.8,0.0,Tequenutellla PL,290,1,0.0
2023-02-01 13:38:44+0100,2023-02-01 12:38:44,Alicante - Bazan,A3JFPHEG,Glovo,CARD,29.8,29.8,0.0,Tequemix,890,1,0.0
2023-02-01 13:38:44+0100,2023-02-01 12:38:44,Alicante - Bazan,A3JFPHEG,Glovo,CARD,29.8,29.8,0.0,Custom Burger,850,1,0.0
2023-02-01 13:38:44+0100,2023-02-01 12:38:44,Alicante - Bazan,A3JFPHEG,Glovo,CARD,29.8,29.8,0.0,Queso Cheddar,100,1,0.0
2023-02-01 13:38:44+0100,2023-02-01 12:38:44,Alicante - Bazan,A3JFPHEG,Glovo,CARD,29.8,29.8,0.0,Arepa Rumbera Remix,750,1,0.0
2023-02-01 13:38:44+0100,2023-02-01 12:38:44,Alicante - Bazan,A3JFPHEG,Glovo,CARD,29.8,29.8,0.0,Huevo Frito,100,1,0.0
2023-02-01 13:02:52+0100,2023-02-01 12:02:52,Alicante - Bazan,A1Y5LFZK,Glovo,CARD,17.5,17.5,0.0,La Muergana,1350,1,0.0
2023-02-01 13:02:52+0100,2023-02-01 12:02:52,Alicante - Bazan,A1Y5LFZK,Glovo,CARD,17.5,17.5,0.0,Mixto de patatas y boniato,150,1,0.0
2023-02-01 13:02:52+0100,2023-02-01 12:02:52,Alicante - Bazan,A1Y5LFZK,Glovo,CARD,17.5,17.5,0.0,Disco de provolone,250,1,0.0
2023-02-01 13:09:05+0100,2023-02-01 12:09:05,Alicante - Bazan,A1Y5LFZK,Glovo,CARD,17.5,17.5,0.0,La Muergana,1350,1,0.0
2023-02-01 13:09:05+0100,2023-02-01 12:09:05,Alicante - Bazan,A1Y5LFZK,Glovo,CARD,17.5,17.5,0.0,Mixto de patatas y boniato,150,1,0.0
2023-02-01 13:09:05+0100,2023-02-01 12:09:05,Alicante - Bazan,A1Y5LFZK,Glovo,CARD,17.5,17.5,0.0,Disco de provolone,250,1,0.0
2023-01-31 22:45:44+0100,2023-01-31 21:45:44,Alicante - Bazan,50895,Uber Eats,ONLINE,34.1,34.1,3.1,Nachos Anaya,1120,1,0.0
2023-01-31 22:45:44+0100,2023-01-31 21:45:44,Alicante - Bazan,50895,Uber Eats,ONLINE,34.1,34.1,3.1,El Zar,1390,1,0.0
2023-01-31 22:45:44+0100,2023-01-31 21:45:44,Alicante - Bazan,50895,Uber Eats,ONLINE,34.1,34.1,3.1,Arepa Sifrina,750,1,0.0
2023-01-31 22:45:44+0100,2023-01-31 21:45:44,Alicante - Bazan,50895,Uber Eats,ONLINE,34.1,34.1,3.1,Patatas guarnición,150,1,0.0
2023-01-31 22:25:14+0100,2023-01-31 21:25:14,Alicante - Bazan,A1C6LJH1,Glovo,CARD,37.6,37.6,0.0,Avocaitor,1390,1,0.0
2023-01-31 22:25:14+0100,2023-01-31 21:25:14,Alicante - Bazan,A1C6LJH1,Glovo,CARD,37.6,37.6,0.0,Mixto de patatas y boniato,150,1,0.0
2023-01-31 22:25:14+0100,2023-01-31 21:25:14,Alicante - Bazan,A1C6LJH1,Glovo,CARD,37.6,37.6,0.0,Alitas de pollo,720,1,0.0
2023-01-31 22:25:14+0100,2023-01-31 21:25:14,Alicante - Bazan,A1C6LJH1,Glovo,CARD,37.6,37.6,0.0,Trío Criollo,1120,1,0.0
2023-01-31 22:25:14+0100,2023-01-31 21:25:14,Alicante - Bazan,A1C6LJH1,Glovo,CARD,37.6,37.6,0.0,Cocacola bote,190,2,0.0
2023-01-31 22:10:13+0100,2023-01-31 21:10:13,Alicante - Bazan,AL1PZVUD,Glovo,CARD,11.5,11.5,0.0,Cheesebacon,1150,1,0.0
2023-01-31 21:44:39+0100,2023-01-31 20:44:39,Alicante - Periodista Rodolfo Salazar,123181547,Just Eat,CARD,18.85,16.2,1.47,Beety Miranda,1170,1,0.0
2023-01-31 21:44:39+0100,2023-01-31 20:44:39,Alicante - Periodista Rodolfo Salazar,123181547,Just Eat,CARD,18.85,16.2,1.47,Salsa Equis (Servidas aparte),100,1,0.0
2023-01-31 21:44:39+0100,2023-01-31 20:44:39,Alicante - Periodista Rodolfo Salazar,123181547,Just Eat,CARD,18.85,16.2,1.47,Althaia IPA PL,350,1,0.0
2023-01-31 21:37:30+0100,2023-01-31 20:37:30,Alicante - Periodista Rodolfo Salazar,920,Glovo,CARD,42.8,42.8,0.0,La Muergana,1350,1,0.0
2023-01-31 21:37:30+0100,2023-01-31 20:37:30,Alicante - Periodista Rodolfo Salazar,920,Glovo,CARD,42.8,42.8,0.0,Extra de picante,150,1,0.0
2023-01-31 21:37:30+0100,2023-01-31 20:37:30,Alicante - Periodista Rodolfo Salazar,920,Glovo,CARD,42.8,42.8,0.0,Salsa de queso (Servidas aparte),150,1,0.0
2023-01-31 21:37:30+0100,2023-01-31 20:37:30,Alicante - Periodista Rodolfo Salazar,920,Glovo,CARD,42.8,42.8,0.0,Habanera,1490,1,0.0
2023-01-31 21:37:30+0100,2023-01-31 20:37:30,Alicante - Periodista Rodolfo Salazar,920,Glovo,CARD,42.8,42.8,0.0,Boniato frito,150,1,0.0
2023-01-31 21:37:30+0100,2023-01-31 20:37:30,Alicante - Periodista Rodolfo Salazar,920,Glovo,CARD,42.8,42.8,0.0,Salsa Beety (Servidas aparte),100,1,0.0
2023-01-31 21:37:30+0100,2023-01-31 20:37:30,Alicante - Periodista Rodolfo Salazar,920,Glovo,CARD,42.8,42.8,0.0,Tequeños,890,1,0.0
2023-01-31 21:39:37+0100,2023-01-31 20:39:37,Alicante - Bazan,AUFVQ1S1,Glovo,CARD,28.7,28.7,0.0,LA UNO,1360,2,0.0
2023-01-31 21:39:37+0100,2023-01-31 20:39:37,Alicante - Bazan,AUFVQ1S1,Glovo,CARD,28.7,28.7,0.0,Boniato frito,150,1,0.0
2023-01-31 21:29:10+0100,2023-01-31 20:29:10,Alicante - Periodista Rodolfo Salazar,36383,Uber Eats,ONLINE,34.0,34.0,3.09,Beety Miranda,1170,1,0.0
2023-01-31 21:29:10+0100,2023-01-31 20:29:10,Alicante - Periodista Rodolfo Salazar,36383,Uber Eats,ONLINE,34.0,34.0,3.09,Una más de ternera gallega,250,1,0.0
2023-01-31 21:29:10+0100,2023-01-31 20:29:10,Alicante - Periodista Rodolfo Salazar,36383,Uber Eats,ONLINE,34.0,34.0,3.09,Alitas de pollo,720,1,0.0
2023-01-31 21:29:10+0100,2023-01-31 20:29:10,Alicante - Periodista Rodolfo Salazar,36383,Uber Eats,ONLINE,34.0,34.0,3.09,Andale,1260,1,0.0
2023-01-31 21:38:21+0100,2023-01-31 20:38:21,Alicante - Periodista Rodolfo Salazar,321,Glovo,CARD,11.5,11.5,0.0,Cheesebacon,1150,1,0.0
2023-01-31 21:18:52+0100,2023-01-31 20:18:52,Alicante - Bazan,45530,Uber Eats,ONLINE,25.0,25.0,2.27,Beety Miranda,1170,1,0.0
2023-01-31 21:18:52+0100,2023-01-31 20:18:52,Alicante - Bazan,45530,Uber Eats,ONLINE,25.0,25.0,2.27,Perla Negra,1330,1,0.0
2023-01-31 20:54:43+0100,2023-01-31 19:54:43,Alicante - Periodista Rodolfo Salazar,148,Glovo,CARD,22.8,22.8,0.0,Cheesebacon,1150,1,0.0
2023-01-31 20:54:43+0100,2023-01-31 19:54:43,Alicante - Periodista Rodolfo Salazar,148,Glovo,CARD,22.8,22.8,0.0,Inglesa,1130,1,0.0
2023-01-31 20:10:40+0100,2023-01-31 19:10:40,Alicante - Periodista Rodolfo Salazar,383,Glovo,CARD,34.7,34.7,0.0,Tequemix,890,1,0.0
2023-01-31 20:10:40+0100,2023-01-31 19:10:40,Alicante - Periodista Rodolfo Salazar,383,Glovo,CARD,34.7,34.7,0.0,La Sabrosa,1290,2,0.0
2023-01-31 20:10:40+0100,2023-01-31 19:10:40,Alicante - Periodista Rodolfo Salazar,955,Glovo,CARD,16.4,16.4,0.0,Arepa Reina Pepiada,750,1,0.0
2023-01-31 20:10:40+0100,2023-01-31 19:10:40,Alicante - Periodista Rodolfo Salazar,955,Glovo,CARD,16.4,16.4,0.0,Tequeños,890,1,0.0
2023-01-31 14:40:29+0100,2023-01-31 13:40:29,Alicante - Periodista Rodolfo Salazar,86B41,Uber Eats,ONLINE,15.5,15.5,1.41,Aquarius limon bote,220,1,0.0
2023-01-31 14:40:29+0100,2023-01-31 13:40:29,Alicante - Periodista Rodolfo Salazar,86B41,Uber Eats,ONLINE,15.5,15.5,1.41,Perla Negra,1330,1,0.0
2023-01-31 14:36:25+0100,2023-01-31 13:36:25,Alicante - Bazan,A12S1LML,Glovo,CARD,14.3,14.3,0.0,Perla Negra,1330,1,0.0
2023-01-31 14:36:25+0100,2023-01-31 13:36:25,Alicante - Bazan,A12S1LML,Glovo,CARD,14.3,14.3,0.0,Ranch (Servidas aparte),100,1,0.0
2023-01-31 13:40:41+0100,2023-01-31 12:40:41,Alicante - Bazan,AVWF3ZZZ,Glovo,CARD,16.3,16.3,0.0,Perla Negra,1330,1,0.0
2023-01-31 13:40:41+0100,2023-01-31 12:40:41,Alicante - Bazan,AVWF3ZZZ,Glovo,CARD,16.3,16.3,0.0,Boniato frito,150,1,0.0
2023-01-31 13:40:41+0100,2023-01-31 12:40:41,Alicante - Bazan,AVWF3ZZZ,Glovo,CARD,16.3,16.3,0.0,MayoTrufa (Servidas aparte),150,1,0.0
2023-01-30 22:15:50+0100,2023-01-30 21:15:50,Alicante - Periodista Rodolfo Salazar,316,Glovo,CARD,28.0,28.0,0.0,Andale,1260,1,0.0
2023-01-30 22:15:50+0100,2023-01-30 21:15:50,Alicante - Periodista Rodolfo Salazar,316,Glovo,CARD,28.0,28.0,0.0,Extra pollo crispy,250,1,0.0
2023-01-30 22:15:50+0100,2023-01-30 21:15:50,Alicante - Periodista Rodolfo Salazar,316,Glovo,CARD,28.0,28.0,0.0,Guacamole,200,1,0.0
2023-01-30 22:15:50+0100,2023-01-30 21:15:50,Alicante - Periodista Rodolfo Salazar,316,Glovo,CARD,28.0,28.0,0.0,Bacon,100,2,0.0
2023-01-30 22:15:50+0100,2023-01-30 21:15:50,Alicante - Periodista Rodolfo Salazar,316,Glovo,CARD,28.0,28.0,0.0,Tequeños,890,1,0.0
2023-01-30 21:53:18+0100,2023-01-30 20:53:18,Alicante - Bazan,AFBNLRTJ,Glovo,CARD,38.8,38.8,0.0,Cocacola bote,190,1,0.0
2023-01-30 21:53:18+0100,2023-01-30 20:53:18,Alicante - Bazan,AFBNLRTJ,Glovo,CARD,38.8,38.8,0.0,Caprichosa,1190,1,0.0
2023-01-30 21:53:18+0100,2023-01-30 20:53:18,Alicante - Bazan,AFBNLRTJ,Glovo,CARD,38.8,38.8,0.0,Madurada PUNTO en lugar de carne normal,150,1,0.0
2023-01-30 21:53:18+0100,2023-01-30 20:53:18,Alicante - Bazan,AFBNLRTJ,Glovo,CARD,38.8,38.8,0.0,Salsa Tepuy (Servidas aparte),100,2,0.0
2023-01-30 21:53:18+0100,2023-01-30 20:53:18,Alicante - Bazan,AFBNLRTJ,Glovo,CARD,38.8,38.8,0.0,Chicken Tenders,720,1,0.0
2023-01-30 21:53:18+0100,2023-01-30 20:53:18,Alicante - Bazan,AFBNLRTJ,Glovo,CARD,38.8,38.8,0.0,Salsa de queso (Servidas aparte),150,1,0.0
2023-01-30 21:53:18+0100,2023-01-30 20:53:18,Alicante - Bazan,AFBNLRTJ,Glovo,CARD,38.8,38.8,0.0,Inglesa,1130,1,0.0
2023-01-30 21:53:18+0100,2023-01-30 20:53:18,Alicante - Bazan,AFBNLRTJ,Glovo,CARD,38.8,38.8,0.0,Madurada HECHA en lugar de carne normal,150,1,0.0
2023-01-30 21:48:42+0100,2023-01-30 20:48:42,Alicante - Periodista Rodolfo Salazar,615,Glovo,CARD,31.9,31.9,0.0,Nachos Anaya,1120,1,0.0
2023-01-30 21:48:42+0100,2023-01-30 20:48:42,Alicante - Periodista Rodolfo Salazar,615,Glovo,CARD,31.9,31.9,0.0,La Muergana,1350,1,0.0
2023-01-30 21:48:42+0100,2023-01-30 20:48:42,Alicante - Periodista Rodolfo Salazar,615,Glovo,CARD,31.9,31.9,0.0,Alitas de pollo,720,1,0.0
2023-01-30 21:29:16+0100,2023-01-30 20:29:16,Alicante - Bazan,AUPWXL7F,Glovo,CARD,11.5,11.5,0.0,Cheesebacon,1150,1,0.0
2023-01-30 20:48:45+0100,2023-01-30 19:48:45,Alicante - Bazan,359FA,Uber Eats,ONLINE,15.8,15.8,1.44,Perla Negra,1330,1,0.0
2023-01-30 20:48:45+0100,2023-01-30 19:48:45,Alicante - Bazan,359FA,Uber Eats,ONLINE,15.8,15.8,1.44,Cebolla Caramelizada,100,1,0.0
2023-01-30 20:48:45+0100,2023-01-30 19:48:45,Alicante - Bazan,359FA,Uber Eats,ONLINE,15.8,15.8,1.44,Queso Cabra,150,1,0.0
2023-01-30 21:02:41+0100,2023-01-30 20:02:41,Alicante - Bazan,AZATD3PX,Glovo,CARD,15.5,15.5,0.0,Cocacola bote,190,1,0.0
2023-01-30 21:02:41+0100,2023-01-30 20:02:41,Alicante - Bazan,AZATD3PX,Glovo,CARD,15.5,15.5,0.0,LA UNO,1360,1,0.0
2023-01-30 20:46:46+0100,2023-01-30 19:46:46,Alicante - Periodista Rodolfo Salazar,405,Glovo,CARD,30.6,30.6,0.0,La Muergana,1350,1,0.0
2023-01-30 20:46:46+0100,2023-01-30 19:46:46,Alicante - Periodista Rodolfo Salazar,405,Glovo,CARD,30.6,30.6,0.0,Bacon,100,1,0.0
2023-01-30 20:46:46+0100,2023-01-30 19:46:46,Alicante - Periodista Rodolfo Salazar,405,Glovo,CARD,30.6,30.6,0.0,Patatas Fritas bacon,720,1,0.0
2023-01-30 20:46:46+0100,2023-01-30 19:46:46,Alicante - Periodista Rodolfo Salazar,405,Glovo,CARD,30.6,30.6,0.0,Tequeños,890,1,0.0
2023-01-30 20:27:04+0100,2023-01-30 19:27:04,Alicante - Periodista Rodolfo Salazar,984,Glovo,CARD,13.3,13.3,0.0,Perla Negra,1330,1,0.0
2023-01-30 20:02:20+0100,2023-01-30 19:02:20,Alicante - Periodista Rodolfo Salazar,C4657,Uber Eats,ONLINE,18.9,18.9,1.71,Alitas de pollo,720,1,0.0
2023-01-30 20:02:20+0100,2023-01-30 19:02:20,Alicante - Periodista Rodolfo Salazar,C4657,Uber Eats,ONLINE,18.9,18.9,1.71,Beety Miranda,1170,1,0.0
2023-01-30 14:51:01+0100,2023-01-30 13:51:01,Alicante - Bazan,ABM9BEJS,Glovo,CARD,42.0,42.0,0.0,El Zar,1390,1,0.0
2023-01-30 14:51:01+0100,2023-01-30 13:51:01,Alicante - Bazan,ABM9BEJS,Glovo,CARD,42.0,42.0,0.0,Mixto de patatas y boniato,150,1,0.0
2023-01-30 14:51:01+0100,2023-01-30 13:51:01,Alicante - Bazan,ABM9BEJS,Glovo,CARD,42.0,42.0,0.0,Patatas Rancheras,800,1,0.0
2023-01-30 14:51:01+0100,2023-01-30 13:51:01,Alicante - Bazan,ABM9BEJS,Glovo,CARD,42.0,42.0,0.0,Perla Negra,1330,1,0.0
2023-01-30 14:51:01+0100,2023-01-30 13:51:01,Alicante - Bazan,ABM9BEJS,Glovo,CARD,42.0,42.0,0.0,Madurada HECHA en lugar de carne normal,150,1,0.0
2023-01-30 14:51:01+0100,2023-01-30 13:51:01,Alicante - Bazan,ABM9BEJS,Glovo,CARD,42.0,42.0,0.0,Cocacola zero bote,190,2,0.0
2023-01-30 14:29:22+0100,2023-01-30 13:29:22,Alicante - Bazan,AC7HTYMN,Glovo,CARD,28.0,28.0,0.0,LA UNO,1360,1,0.0
2023-01-30 14:29:22+0100,2023-01-30 13:29:22,Alicante - Bazan,AC7HTYMN,Glovo,CARD,28.0,28.0,0.0,Tropichicken,1190,1,0.0
2023-01-30 14:29:22+0100,2023-01-30 13:29:22,Alicante - Bazan,AC7HTYMN,Glovo,CARD,28.0,28.0,0.0,Extra pollo crispy,250,1,0.0
2023-01-30 14:03:37+0100,2023-01-30 13:03:37,Alicante - Bazan,D8331,Uber Eats,ONLINE,20.8,20.8,1.89,LA UNO,1360,1,0.0
2023-01-30 14:03:37+0100,2023-01-30 13:03:37,Alicante - Bazan,D8331,Uber Eats,ONLINE,20.8,20.8,1.89,Alitas de pollo,720,1,0.0
2023-01-30 13:37:45+0100,2023-01-30 12:37:45,Alicante - Bazan,AVRU5A6K,Glovo,CARD,39.2,39.2,0.0,La Sabrosa,1290,1,0.0
2023-01-30 13:37:45+0100,2023-01-30 12:37:45,Alicante - Bazan,AVRU5A6K,Glovo,CARD,39.2,39.2,0.0,Tequemix,890,1,0.0
2023-01-30 13:37:45+0100,2023-01-30 12:37:45,Alicante - Bazan,AVRU5A6K,Glovo,CARD,39.2,39.2,0.0,Salsa Tepuy (Servidas aparte),100,1,0.0
2023-01-30 13:37:45+0100,2023-01-30 12:37:45,Alicante - Bazan,AVRU5A6K,Glovo,CARD,39.2,39.2,0.0,Habanera,1490,1,0.0
2023-01-30 13:37:45+0100,2023-01-30 12:37:45,Alicante - Bazan,AVRU5A6K,Glovo,CARD,39.2,39.2,0.0,Mixto de patatas y boniato,150,1,0.0
2023-01-29 23:08:02+0100,2023-01-29 22:08:02,Alicante - Periodista Rodolfo Salazar,CA100,Uber Eats,ONLINE,16.7,16.7,1.52,Tequenutellla PL,290,2,0.0
2023-01-29 23:08:02+0100,2023-01-29 22:08:02,Alicante - Periodista Rodolfo Salazar,CA100,Uber Eats,ONLINE,16.7,16.7,1.52,Tequemix,890,1,0.0
2023-01-29 23:08:02+0100,2023-01-29 22:08:02,Alicante - Periodista Rodolfo Salazar,CA100,Uber Eats,ONLINE,16.7,16.7,1.52,Salsa Tepuy (Servidas aparte),100,2,0.0
2023-01-29 22:06:26+0100,2023-01-29 21:06:26,Alicante - Periodista Rodolfo Salazar,790,Glovo,CARD,15.6,15.6,0.0,Tequenutellla PL,290,1,0.0
2023-01-29 22:06:26+0100,2023-01-29 21:06:26,Alicante - Periodista Rodolfo Salazar,790,Glovo,CARD,15.6,15.6,0.0,Beety Miranda,1170,1,0.0
2023-01-29 22:06:26+0100,2023-01-29 21:06:26,Alicante - Periodista Rodolfo Salazar,790,Glovo,CARD,15.6,15.6,0.0,Salsa Tepuy (Servidas aparte),100,1,0.0
2023-01-29 22:11:55+0100,2023-01-29 21:11:55,Alicante - Bazan,AUJRGPBD,Glovo,CARD,8.9,8.9,0.0,Tequeños,890,1,0.0
2023-01-29 21:51:29+0100,2023-01-29 20:51:29,Alicante - Bazan,D8E82,Uber Eats,ONLINE,60.7,60.7,5.52,Tequeños,890,1,0.0
2023-01-29 21:51:29+0100,2023-01-29 20:51:29,Alicante - Bazan,D8E82,Uber Eats,ONLINE,60.7,60.7,5.52,Salsa BBQ (Servidas aparte),100,1,0.0
2023-01-29 21:51:29+0100,2023-01-29 20:51:29,Alicante - Bazan,D8E82,Uber Eats,ONLINE,60.7,60.7,5.52,Nachos Anaya,1120,1,0.0
2023-01-29 21:51:29+0100,2023-01-29 20:51:29,Alicante - Bazan,D8E82,Uber Eats,ONLINE,60.7,60.7,5.52,Perla Negra,1330,1,0.0
2023-01-29 21:51:29+0100,2023-01-29 20:51:29,Alicante - Bazan,D8E82,Uber Eats,ONLINE,60.7,60.7,5.52,Caprichosa,1190,1,0.0
2023-01-29 21:51:29+0100,2023-01-29 20:51:29,Alicante - Bazan,D8E82,Uber Eats,ONLINE,60.7,60.7,5.52,Chicken Tenders,720,2,0.0
2023-01-29 21:46:47+0100,2023-01-29 20:46:47,Alicante - Bazan,A4EBKLSB,Glovo,CARD,40.5,40.5,0.0,Beety Miranda,1170,1,0.0
2023-01-29 21:46:47+0100,2023-01-29 20:46:47,Alicante - Bazan,A4EBKLSB,Glovo,CARD,40.5,40.5,0.0,Boniato frito,150,2,0.0
2023-01-29 21:46:47+0100,2023-01-29 20:46:47,Alicante - Bazan,A4EBKLSB,Glovo,CARD,40.5,40.5,0.0,Queso Cabra,150,1,0.0
2023-01-29 21:46:47+0100,2023-01-29 20:46:47,Alicante - Bazan,A4EBKLSB,Glovo,CARD,40.5,40.5,0.0,Avocaitor,1390,1,0.0
2023-01-29 21:46:47+0100,2023-01-29 20:46:47,Alicante - Bazan,A4EBKLSB,Glovo,CARD,40.5,40.5,0.0,MayoTrufa (Servidas aparte),150,1,0.0
2023-01-29 21:46:47+0100,2023-01-29 20:46:47,Alicante - Bazan,A4EBKLSB,Glovo,CARD,40.5,40.5,0.0,Tequeños,890,1,0.0
2023-01-29 21:36:00+0100,2023-01-29 20:36:00,Alicante - Periodista Rodolfo Salazar,976,Glovo,CARD,22.4,22.4,0.0,La Muergana,1350,1,0.0
2023-01-29 21:36:00+0100,2023-01-29 20:36:00,Alicante - Periodista Rodolfo Salazar,976,Glovo,CARD,22.4,22.4,0.0,Tequemix,890,1,0.0
2023-01-29 21:36:55+0100,2023-01-29 20:36:55,Alicante - Periodista Rodolfo Salazar,407,Glovo,CARD,13.8,13.8,0.0,Inglesa,1130,1,0.0
2023-01-29 21:36:55+0100,2023-01-29 20:36:55,Alicante - Periodista Rodolfo Salazar,407,Glovo,CARD,13.8,13.8,0.0,Una más de ternera gallega,250,1,0.0
2023-01-29 21:24:03+0100,2023-01-29 20:24:03,Alicante - Bazan,AYGHL7TB,Glovo,CARD,25.2,25.2,0.0,Caprichosa,1190,1,0.0
2023-01-29 21:24:03+0100,2023-01-29 20:24:03,Alicante - Bazan,AYGHL7TB,Glovo,CARD,25.2,25.2,0.0,Perla Negra,1330,1,0.0
2023-01-29 21:24:02+0100,2023-01-29 20:24:02,Alicante - Periodista Rodolfo Salazar,993,Glovo,CARD,28.2,28.2,0.0,Caprichosa,1190,1,0.0
2023-01-29 21:24:02+0100,2023-01-29 20:24:02,Alicante - Periodista Rodolfo Salazar,993,Glovo,CARD,28.2,28.2,0.0,Boniato frito,150,2,0.0
2023-01-29 21:24:02+0100,2023-01-29 20:24:02,Alicante - Periodista Rodolfo Salazar,993,Glovo,CARD,28.2,28.2,0.0,Perla Negra,1330,1,0.0
2023-01-29 20:57:49+0100,2023-01-29 19:57:49,Alicante - Bazan,A8171,Uber Eats,ONLINE,23.7,23.7,2.16,Perla Negra,1330,1,0.0
2023-01-29 20:57:49+0100,2023-01-29 19:57:49,Alicante - Bazan,A8171,Uber Eats,ONLINE,23.7,23.7,2.16,Mixto de patatas y boniato,150,1,0.0
2023-01-29 20:57:49+0100,2023-01-29 19:57:49,Alicante - Bazan,A8171,Uber Eats,ONLINE,23.7,23.7,2.16,Tequeños,890,1,0.0
2023-01-29 21:02:03+0100,2023-01-29 20:02:03,Alicante - Periodista Rodolfo Salazar,868,Glovo,CARD,26.2,26.2,0.0,Arepa Pelúa,750,1,0.0
2023-01-29 21:02:03+0100,2023-01-29 20:02:03,Alicante - Periodista Rodolfo Salazar,868,Glovo,CARD,26.2,26.2,0.0,Patatas guarnición,150,1,0.0
2023-01-29 21:02:03+0100,2023-01-29 20:02:03,Alicante - Periodista Rodolfo Salazar,868,Glovo,CARD,26.2,26.2,0.0,Ei-ou,1720,1,0.0
2023-01-29 21:00:09+0100,2023-01-29 20:00:09,Alicante - Periodista Rodolfo Salazar,911,Glovo,CARD,33.1,33.1,0.0,Tequenutellla PL,290,1,0.0
2023-01-29 21:00:09+0100,2023-01-29 20:00:09,Alicante - Periodista Rodolfo Salazar,911,Glovo,CARD,33.1,33.1,0.0,El Zar,1390,1,0.0
